Attrition,Gender,MaritalStatus,OverTime,JobRole,BusinessTravel,Department_Research & Development,Department_Sales,Age,DistanceFromHome,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
1,1.0,0.0,1.0,7.0,2.0,1.0,0.0,26.0,3.0,1.0,3.0,3.0,1.0,1.0,3102.0,0.0,22.0,4.0,3.0,0.0,7.0,3.0,6.0,4.0,0.0,4.0
0,0.0,1.0,1.0,7.0,1.0,1.0,0.0,22.0,11.0,3.0,1.0,3.0,1.0,2.0,2244.0,1.0,13.0,3.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0
0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,36.0,2.0,2.0,2.0,2.0,3.0,3.0,7596.0,1.0,13.0,3.0,2.0,2.0,10.0,3.0,10.0,9.0,9.0,0.0
1,1.0,0.0,0.0,7.0,2.0,1.0,0.0,30.0,4.0,3.0,3.0,3.0,1.0,4.0,2285.0,9.0,23.0,4.0,3.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0
0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,37.0,14.0,3.0,4.0,3.0,1.0,1.0,3034.0,1.0,12.0,3.0,3.0,1.0,18.0,2.0,18.0,7.0,12.0,17.0
0,0.0,2.0,1.0,4.0,1.0,0.0,1.0,40.0,2.0,2.0,4.0,3.0,2.0,2.0,5715.0,7.0,12.0,3.0,3.0,2.0,8.0,3.0,5.0,4.0,1.0,3.0
0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,42.0,1.0,4.0,2.0,3.0,1.0,1.0,2576.0,3.0,16.0,3.0,2.0,1.0,8.0,3.0,5.0,2.0,1.0,2.0
0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,37.0,10.0,4.0,3.0,3.0,2.0,2.0,4197.0,2.0,12.0,3.0,4.0,0.0,18.0,2.0,1.0,0.0,0.0,1.0
0,1.0,2.0,1.0,8.0,1.0,1.0,0.0,43.0,12.0,3.0,1.0,2.0,4.0,2.0,14336.0,1.0,11.0,3.0,3.0,1.0,25.0,3.0,25.0,10.0,3.0,9.0
0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,40.0,2.0,3.0,2.0,2.0,2.0,3.0,3448.0,6.0,22.0,4.0,2.0,1.0,20.0,3.0,1.0,0.0,0.0,0.0
0,1.0,1.0,1.0,8.0,1.0,1.0,0.0,54.0,5.0,2.0,1.0,3.0,5.0,1.0,19406.0,4.0,11.0,3.0,3.0,1.0,24.0,2.0,4.0,2.0,1.0,2.0
0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,34.0,4.0,4.0,3.0,3.0,2.0,3.0,6538.0,9.0,15.0,3.0,1.0,1.0,6.0,3.0,3.0,2.0,1.0,2.0
0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,31.0,7.0,2.0,2.0,3.0,2.0,1.0,4306.0,1.0,12.0,3.0,2.0,1.0,13.0,1.0,13.0,10.0,3.0,12.0
0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,43.0,21.0,3.0,4.0,3.0,1.0,4.0,2258.0,7.0,20.0,4.0,1.0,1.0,8.0,3.0,3.0,2.0,1.0,2.0
0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,43.0,8.0,4.0,3.0,3.0,2.0,3.0,4522.0,4.0,14.0,3.0,4.0,0.0,8.0,3.0,5.0,2.0,0.0,2.0
0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,25.0,4.0,2.0,2.0,2.0,2.0,4.0,4487.0,1.0,11.0,3.0,2.0,0.0,5.0,3.0,5.0,4.0,1.0,3.0
0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,37.0,25.0,5.0,2.0,3.0,2.0,3.0,4449.0,3.0,15.0,3.0,1.0,2.0,15.0,3.0,13.0,11.0,10.0,7.0
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,31.0,1.0,2.0,4.0,2.0,1.0,1.0,2218.0,1.0,12.0,3.0,3.0,1.0,4.0,3.0,4.0,2.0,3.0,2.0
0,1.0,2.0,0.0,5.0,2.0,1.0,0.0,39.0,1.0,1.0,2.0,3.0,5.0,3.0,19197.0,1.0,14.0,3.0,3.0,1.0,21.0,3.0,21.0,8.0,1.0,6.0
0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,56.0,6.0,3.0,3.0,4.0,4.0,1.0,13212.0,9.0,11.0,3.0,4.0,3.0,36.0,2.0,7.0,7.0,7.0,7.0
0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,30.0,12.0,3.0,2.0,3.0,2.0,3.0,6577.0,0.0,11.0,3.0,2.0,0.0,6.0,3.0,5.0,4.0,4.0,4.0
0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,41.0,1.0,3.0,2.0,4.0,3.0,1.0,8392.0,1.0,16.0,3.0,3.0,1.0,10.0,3.0,10.0,7.0,0.0,7.0
0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,28.0,17.0,2.0,3.0,3.0,2.0,1.0,4558.0,1.0,12.0,3.0,4.0,1.0,10.0,3.0,10.0,0.0,1.0,8.0
1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25.0,3.0,3.0,1.0,3.0,1.0,1.0,4031.0,5.0,13.0,3.0,3.0,1.0,6.0,3.0,2.0,2.0,0.0,2.0
0,1.0,1.0,0.0,6.0,1.0,1.0,0.0,52.0,3.0,3.0,4.0,2.0,3.0,3.0,7969.0,2.0,14.0,3.0,3.0,0.0,28.0,3.0,5.0,4.0,0.0,4.0
0,1.0,1.0,1.0,7.0,1.0,1.0,0.0,45.0,10.0,2.0,1.0,3.0,1.0,4.0,2654.0,3.0,21.0,4.0,4.0,2.0,8.0,2.0,2.0,2.0,0.0,2.0
0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,52.0,4.0,2.0,4.0,3.0,4.0,4.0,16555.0,2.0,13.0,3.0,4.0,0.0,31.0,1.0,5.0,2.0,1.0,4.0
0,0.0,2.0,1.0,7.0,2.0,1.0,0.0,42.0,29.0,2.0,1.0,3.0,2.0,3.0,4556.0,2.0,11.0,3.0,2.0,1.0,19.0,3.0,5.0,4.0,0.0,2.0
0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,30.0,2.0,3.0,3.0,1.0,2.0,4.0,6091.0,2.0,20.0,4.0,3.0,0.0,11.0,3.0,5.0,4.0,0.0,2.0
0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,60.0,7.0,3.0,1.0,3.0,5.0,1.0,19566.0,5.0,11.0,3.0,4.0,0.0,33.0,1.0,29.0,8.0,11.0,10.0
0,0.0,2.0,1.0,6.0,1.0,1.0,0.0,46.0,18.0,3.0,3.0,3.0,2.0,3.0,4810.0,2.0,14.0,3.0,3.0,1.0,19.0,2.0,10.0,7.0,0.0,8.0
0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,42.0,28.0,4.0,4.0,2.0,2.0,4.0,4523.0,0.0,11.0,3.0,4.0,3.0,7.0,4.0,6.0,5.0,0.0,4.0
1,0.0,0.0,0.0,3.0,1.0,0.0,1.0,24.0,1.0,1.0,1.0,3.0,1.0,2.0,3202.0,1.0,16.0,3.0,2.0,0.0,6.0,3.0,5.0,3.0,1.0,4.0
1,0.0,2.0,1.0,3.0,2.0,0.0,1.0,34.0,6.0,2.0,4.0,1.0,1.0,3.0,2351.0,0.0,16.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0
0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,38.0,2.0,2.0,4.0,3.0,1.0,4.0,1702.0,1.0,23.0,4.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,40.0,2.0,4.0,3.0,3.0,5.0,3.0,18041.0,0.0,14.0,3.0,4.0,0.0,21.0,3.0,20.0,15.0,1.0,12.0
0,0.0,2.0,1.0,7.0,1.0,1.0,0.0,26.0,23.0,3.0,1.0,3.0,1.0,4.0,2886.0,1.0,22.0,4.0,2.0,2.0,3.0,1.0,3.0,2.0,0.0,2.0
0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,30.0,3.0,3.0,3.0,3.0,1.0,4.0,2097.0,4.0,15.0,3.0,3.0,1.0,9.0,1.0,5.0,3.0,1.0,4.0
0,1.0,1.0,1.0,8.0,1.0,1.0,0.0,29.0,3.0,4.0,2.0,2.0,3.0,3.0,11935.0,1.0,18.0,3.0,3.0,0.0,10.0,3.0,10.0,2.0,0.0,7.0
1,0.0,1.0,1.0,7.0,1.0,1.0,0.0,29.0,25.0,5.0,3.0,2.0,1.0,2.0,2546.0,5.0,16.0,3.0,2.0,0.0,6.0,4.0,2.0,2.0,1.0,1.0
1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,2.0,2.0,1.0,2.0,1.0,4.0,2564.0,1.0,12.0,3.0,3.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0
0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,30.0,22.0,4.0,3.0,3.0,3.0,1.0,8412.0,0.0,11.0,3.0,3.0,0.0,10.0,3.0,9.0,8.0,7.0,8.0
0,1.0,2.0,1.0,5.0,1.0,0.0,1.0,57.0,29.0,3.0,1.0,2.0,4.0,4.0,14118.0,3.0,12.0,3.0,3.0,1.0,32.0,2.0,1.0,0.0,0.0,0.0
0,1.0,1.0,1.0,5.0,1.0,1.0,0.0,50.0,29.0,4.0,2.0,2.0,4.0,3.0,17046.0,0.0,15.0,3.0,2.0,1.0,28.0,3.0,27.0,10.0,15.0,7.0
0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,30.0,2.0,3.0,3.0,3.0,1.0,4.0,2564.0,0.0,14.0,3.0,3.0,0.0,12.0,2.0,11.0,7.0,6.0,7.0
0,0.0,1.0,1.0,4.0,2.0,0.0,1.0,60.0,28.0,3.0,3.0,2.0,3.0,1.0,10266.0,4.0,19.0,3.0,4.0,0.0,22.0,4.0,18.0,13.0,13.0,11.0
0,0.0,2.0,1.0,6.0,1.0,1.0,0.0,47.0,2.0,2.0,1.0,3.0,2.0,4.0,5070.0,5.0,13.0,3.0,3.0,3.0,20.0,3.0,5.0,0.0,0.0,4.0
0,1.0,1.0,1.0,8.0,1.0,1.0,0.0,46.0,2.0,3.0,1.0,3.0,4.0,3.0,17861.0,6.0,13.0,3.0,3.0,0.0,26.0,1.0,3.0,2.0,0.0,1.0
0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,22.0,3.0,4.0,1.0,1.0,3.0,4230.0,0.0,15.0,3.0,3.0,0.0,6.0,3.0,5.0,4.0,4.0,3.0
0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,54.0,8.0,4.0,3.0,3.0,2.0,3.0,3780.0,7.0,11.0,3.0,3.0,0.0,19.0,3.0,1.0,0.0,0.0,0.0
0,1.0,2.0,1.0,7.0,1.0,1.0,0.0,34.0,2.0,4.0,4.0,2.0,1.0,3.0,2768.0,3.0,12.0,3.0,3.0,1.0,14.0,3.0,7.0,3.0,5.0,7.0
0,0.0,1.0,0.0,4.0,1.0,0.0,1.0,46.0,10.0,3.0,3.0,2.0,3.0,4.0,9071.0,2.0,19.0,3.0,3.0,1.0,15.0,3.0,3.0,2.0,1.0,2.0
0,1.0,2.0,1.0,6.0,1.0,1.0,0.0,31.0,9.0,1.0,3.0,3.0,3.0,2.0,10648.0,1.0,25.0,4.0,4.0,1.0,13.0,4.0,13.0,8.0,0.0,8.0
1,1.0,1.0,0.0,5.0,1.0,1.0,0.0,33.0,15.0,1.0,2.0,3.0,3.0,3.0,13610.0,7.0,12.0,3.0,4.0,0.0,15.0,4.0,7.0,6.0,7.0,7.0
1,1.0,2.0,1.0,1.0,1.0,1.0,0.0,33.0,10.0,1.0,1.0,1.0,1.0,4.0,3408.0,7.0,13.0,3.0,1.0,3.0,8.0,3.0,4.0,3.0,1.0,3.0
0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,30.0,7.0,1.0,4.0,3.0,1.0,2.0,2983.0,0.0,14.0,3.0,1.0,0.0,4.0,3.0,3.0,2.0,1.0,2.0
0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,35.0,16.0,3.0,4.0,3.0,3.0,3.0,7632.0,4.0,12.0,3.0,3.0,0.0,10.0,3.0,8.0,7.0,0.0,0.0
1,1.0,1.0,1.0,2.0,2.0,1.0,0.0,31.0,20.0,3.0,1.0,3.0,3.0,3.0,9824.0,3.0,12.0,3.0,1.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0
1,0.0,2.0,0.0,0.0,2.0,0.0,0.0,34.0,23.0,3.0,2.0,3.0,3.0,1.0,9950.0,9.0,15.0,3.0,3.0,3.0,11.0,3.0,3.0,2.0,0.0,2.0
0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,42.0,5.0,2.0,2.0,3.0,1.0,3.0,2093.0,4.0,17.0,3.0,4.0,1.0,8.0,3.0,2.0,2.0,2.0,0.0
0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,36.0,10.0,4.0,2.0,3.0,3.0,4.0,9980.0,1.0,14.0,3.0,4.0,0.0,10.0,2.0,10.0,3.0,9.0,7.0
1,1.0,0.0,1.0,1.0,2.0,1.0,0.0,22.0,4.0,1.0,3.0,2.0,1.0,3.0,3894.0,5.0,16.0,3.0,3.0,0.0,4.0,3.0,2.0,2.0,1.0,2.0
0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,48.0,2.0,5.0,2.0,3.0,2.0,4.0,4051.0,2.0,14.0,3.0,1.0,1.0,14.0,3.0,9.0,7.0,6.0,7.0
0,0.0,0.0,1.0,5.0,1.0,0.0,1.0,55.0,18.0,5.0,1.0,3.0,4.0,2.0,16835.0,3.0,23.0,4.0,4.0,0.0,37.0,3.0,10.0,9.0,7.0,7.0
0,1.0,0.0,1.0,4.0,0.0,0.0,1.0,41.0,10.0,2.0,4.0,3.0,2.0,4.0,6230.0,7.0,14.0,3.0,4.0,0.0,16.0,3.0,14.0,3.0,1.0,10.0
0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,35.0,1.0,3.0,2.0,3.0,2.0,3.0,4717.0,9.0,11.0,3.0,3.0,0.0,15.0,3.0,11.0,9.0,6.0,9.0
0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,40.0,6.0,3.0,2.0,3.0,4.0,3.0,13237.0,7.0,15.0,3.0,3.0,0.0,22.0,3.0,20.0,6.0,5.0,13.0
0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,39.0,8.0,1.0,3.0,3.0,1.0,3.0,3755.0,1.0,11.0,3.0,1.0,1.0,8.0,3.0,8.0,3.0,0.0,7.0
0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,31.0,2.0,1.0,2.0,3.0,2.0,4.0,6582.0,4.0,13.0,3.0,3.0,0.0,10.0,4.0,6.0,5.0,0.0,5.0
0,1.0,1.0,0.0,6.0,1.0,1.0,0.0,42.0,24.0,3.0,4.0,3.0,3.0,1.0,7406.0,1.0,21.0,4.0,4.0,1.0,10.0,2.0,10.0,9.0,5.0,8.0
0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,45.0,2.0,3.0,4.0,3.0,2.0,2.0,4805.0,0.0,19.0,3.0,2.0,1.0,9.0,4.0,8.0,7.0,3.0,7.0
1,0.0,2.0,0.0,0.0,2.0,0.0,0.0,26.0,17.0,4.0,2.0,3.0,1.0,3.0,2741.0,0.0,11.0,3.0,2.0,1.0,8.0,2.0,7.0,7.0,1.0,0.0
0,1.0,2.0,1.0,6.0,1.0,1.0,0.0,29.0,19.0,3.0,4.0,3.0,2.0,4.0,4262.0,4.0,12.0,3.0,2.0,2.0,8.0,4.0,3.0,2.0,1.0,2.0
0,0.0,2.0,1.0,8.0,1.0,1.0,0.0,33.0,1.0,5.0,1.0,4.0,4.0,3.0,16184.0,4.0,19.0,3.0,3.0,1.0,10.0,3.0,6.0,1.0,0.0,5.0
0,1.0,2.0,1.0,5.0,1.0,0.0,1.0,31.0,7.0,3.0,3.0,2.0,3.0,4.0,11557.0,9.0,21.0,4.0,3.0,1.0,10.0,2.0,5.0,4.0,0.0,1.0
1,1.0,0.0,0.0,3.0,2.0,0.0,1.0,18.0,5.0,3.0,2.0,3.0,1.0,2.0,1878.0,1.0,14.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
0,1.0,2.0,1.0,4.0,0.0,0.0,1.0,40.0,28.0,3.0,3.0,1.0,3.0,1.0,10932.0,3.0,15.0,3.0,3.0,1.0,20.0,3.0,1.0,0.0,0.0,1.0
0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,41.0,2.0,4.0,1.0,2.0,2.0,3.0,6811.0,2.0,17.0,3.0,1.0,0.0,10.0,3.0,8.0,7.0,0.0,7.0
0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,26.0,29.0,2.0,1.0,3.0,2.0,3.0,4306.0,5.0,12.0,3.0,1.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0
0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,35.0,1.0,3.0,1.0,3.0,2.0,3.0,4859.0,1.0,16.0,3.0,4.0,0.0,5.0,3.0,5.0,4.0,0.0,3.0
0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,34.0,21.0,4.0,4.0,4.0,2.0,4.0,5337.0,1.0,12.0,3.0,4.0,0.0,10.0,3.0,10.0,7.0,5.0,7.0
1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,26.0,24.0,3.0,3.0,1.0,1.0,4.0,2340.0,1.0,18.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,37.0,1.0,3.0,2.0,3.0,3.0,4.0,7491.0,4.0,17.0,3.0,4.0,0.0,12.0,4.0,6.0,5.0,1.0,2.0
0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,46.0,18.0,1.0,1.0,3.0,3.0,3.0,10527.0,5.0,11.0,3.0,4.0,0.0,28.0,2.0,2.0,2.0,1.0,2.0
0,0.0,1.0,1.0,5.0,1.0,0.0,1.0,41.0,2.0,5.0,2.0,3.0,4.0,1.0,16595.0,7.0,16.0,3.0,2.0,1.0,22.0,3.0,18.0,16.0,11.0,8.0
0,1.0,2.0,1.0,4.0,0.0,0.0,1.0,37.0,9.0,4.0,1.0,3.0,3.0,2.0,8834.0,1.0,13.0,3.0,4.0,1.0,9.0,3.0,9.0,5.0,7.0,7.0
0,1.0,2.0,0.0,7.0,1.0,1.0,0.0,52.0,6.0,2.0,4.0,3.0,2.0,1.0,5577.0,3.0,12.0,3.0,2.0,2.0,18.0,3.0,10.0,9.0,6.0,9.0
1,1.0,1.0,1.0,4.0,0.0,0.0,1.0,32.0,11.0,4.0,4.0,4.0,2.0,3.0,4707.0,8.0,12.0,3.0,4.0,0.0,6.0,3.0,4.0,2.0,1.0,2.0
0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,24.0,24.0,3.0,4.0,3.0,1.0,4.0,2400.0,0.0,13.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0
0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,38.0,10.0,3.0,3.0,3.0,2.0,3.0,9824.0,3.0,19.0,3.0,3.0,1.0,18.0,3.0,1.0,0.0,0.0,0.0
0,0.0,1.0,1.0,6.0,1.0,1.0,0.0,37.0,1.0,4.0,2.0,3.0,2.0,2.0,6447.0,6.0,12.0,3.0,2.0,1.0,8.0,2.0,6.0,5.0,4.0,3.0
0,1.0,2.0,0.0,8.0,1.0,1.0,0.0,49.0,18.0,4.0,4.0,2.0,5.0,3.0,19502.0,1.0,17.0,3.0,3.0,1.0,31.0,3.0,31.0,9.0,0.0,9.0
0,1.0,1.0,0.0,7.0,1.0,1.0,0.0,24.0,23.0,3.0,2.0,4.0,1.0,4.0,2725.0,1.0,11.0,3.0,2.0,2.0,6.0,3.0,6.0,5.0,1.0,4.0
0,1.0,1.0,1.0,4.0,1.0,0.0,1.0,26.0,28.0,2.0,1.0,3.0,2.0,2.0,6272.0,1.0,20.0,4.0,4.0,2.0,6.0,4.0,5.0,3.0,1.0,4.0
0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,24.0,17.0,2.0,4.0,2.0,1.0,2.0,2127.0,1.0,21.0,4.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,50.0,3.0,3.0,1.0,3.0,5.0,2.0,18200.0,1.0,11.0,3.0,3.0,1.0,32.0,3.0,32.0,5.0,10.0,7.0
0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,25.0,13.0,1.0,2.0,3.0,1.0,3.0,2096.0,1.0,11.0,3.0,3.0,0.0,7.0,3.0,7.0,4.0,0.0,6.0
1,0.0,1.0,0.0,1.0,2.0,1.0,0.0,24.0,7.0,3.0,1.0,3.0,1.0,3.0,2886.0,1.0,16.0,3.0,4.0,1.0,6.0,3.0,6.0,3.0,1.0,2.0
1,1.0,1.0,1.0,3.0,2.0,0.0,1.0,30.0,12.0,4.0,2.0,2.0,1.0,1.0,2033.0,1.0,18.0,3.0,3.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0
0,1.0,1.0,0.0,7.0,1.0,1.0,0.0,34.0,1.0,2.0,2.0,2.0,1.0,4.0,3622.0,1.0,13.0,3.0,4.0,1.0,6.0,3.0,6.0,5.0,1.0,3.0
1,1.0,2.0,1.0,4.0,1.0,0.0,1.0,31.0,13.0,4.0,2.0,3.0,2.0,1.0,4233.0,2.0,17.0,3.0,3.0,0.0,9.0,1.0,3.0,1.0,1.0,2.0
0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,35.0,25.0,2.0,1.0,2.0,2.0,4.0,3681.0,4.0,14.0,3.0,4.0,0.0,9.0,3.0,3.0,2.0,0.0,2.0
0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,31.0,6.0,4.0,1.0,4.0,2.0,4.0,5460.0,4.0,22.0,4.0,4.0,2.0,13.0,4.0,7.0,7.0,5.0,7.0
0,0.0,2.0,1.0,7.0,1.0,1.0,0.0,27.0,6.0,4.0,1.0,2.0,1.0,3.0,2187.0,0.0,12.0,3.0,3.0,2.0,6.0,2.0,5.0,3.0,0.0,3.0
0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,37.0,2.0,3.0,4.0,3.0,2.0,3.0,9602.0,4.0,11.0,3.0,3.0,1.0,17.0,2.0,3.0,0.0,1.0,0.0
0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,20.0,1.0,3.0,4.0,2.0,1.0,2.0,2836.0,1.0,13.0,3.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0
0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,42.0,2.0,4.0,3.0,3.0,2.0,4.0,4089.0,1.0,13.0,3.0,2.0,2.0,10.0,3.0,10.0,2.0,2.0,2.0
0,1.0,2.0,0.0,8.0,1.0,1.0,0.0,43.0,6.0,4.0,2.0,2.0,4.0,4.0,16627.0,4.0,14.0,3.0,3.0,1.0,21.0,2.0,1.0,0.0,0.0,0.0
0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,38.0,1.0,1.0,3.0,3.0,1.0,1.0,2619.0,3.0,17.0,3.0,4.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0
0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,43.0,9.0,5.0,4.0,3.0,2.0,3.0,5679.0,3.0,13.0,3.0,2.0,1.0,10.0,3.0,8.0,7.0,4.0,7.0
0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,48.0,1.0,4.0,4.0,2.0,4.0,1.0,15402.0,7.0,11.0,3.0,1.0,1.0,21.0,1.0,3.0,2.0,0.0,2.0
0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,44.0,1.0,4.0,1.0,2.0,2.0,3.0,5985.0,4.0,11.0,3.0,2.0,0.0,10.0,4.0,2.0,2.0,0.0,2.0
0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,34.0,14.0,3.0,3.0,3.0,1.0,3.0,2579.0,1.0,18.0,3.0,4.0,2.0,8.0,3.0,8.0,2.0,0.0,6.0
1,1.0,2.0,1.0,3.0,1.0,0.0,1.0,27.0,2.0,1.0,3.0,3.0,1.0,1.0,3041.0,0.0,11.0,3.0,2.0,1.0,5.0,3.0,4.0,3.0,0.0,2.0
0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,21.0,22.0,1.0,3.0,3.0,1.0,3.0,3447.0,1.0,11.0,3.0,3.0,0.0,3.0,3.0,3.0,2.0,1.0,2.0
0,1.0,1.0,0.0,5.0,1.0,1.0,0.0,44.0,3.0,4.0,4.0,3.0,5.0,4.0,19513.0,4.0,12.0,3.0,1.0,1.0,26.0,4.0,2.0,2.0,0.0,1.0
0,1.0,1.0,1.0,7.0,1.0,1.0,0.0,22.0,6.0,1.0,1.0,3.0,1.0,3.0,2773.0,0.0,20.0,4.0,4.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0
0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,33.0,8.0,4.0,3.0,3.0,2.0,3.0,7104.0,0.0,12.0,3.0,4.0,0.0,6.0,3.0,5.0,0.0,1.0,2.0
0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,32.0,9.0,4.0,1.0,3.0,2.0,4.0,6322.0,1.0,12.0,3.0,4.0,1.0,6.0,2.0,6.0,4.0,0.0,5.0
0,0.0,2.0,1.0,7.0,2.0,1.0,0.0,30.0,3.0,3.0,3.0,3.0,1.0,3.0,2083.0,1.0,20.0,4.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0
0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,53.0,1.0,1.0,4.0,3.0,2.0,1.0,8381.0,7.0,20.0,4.0,4.0,0.0,18.0,4.0,14.0,7.0,8.0,10.0
0,1.0,1.0,1.0,7.0,1.0,1.0,0.0,34.0,1.0,5.0,2.0,3.0,1.0,4.0,2691.0,1.0,12.0,3.0,4.0,1.0,10.0,2.0,10.0,9.0,8.0,8.0
1,0.0,1.0,1.0,4.0,2.0,0.0,1.0,45.0,26.0,4.0,1.0,3.0,2.0,1.0,4286.0,2.0,14.0,3.0,4.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0
0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,26.0,6.0,3.0,3.0,3.0,1.0,4.0,2659.0,1.0,13.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,0.0,2.0
0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,37.0,3.0,3.0,3.0,3.0,3.0,3.0,9434.0,1.0,15.0,3.0,3.0,1.0,10.0,3.0,10.0,7.0,7.0,8.0
0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,29.0,3.0,2.0,2.0,3.0,2.0,3.0,5561.0,1.0,14.0,3.0,1.0,1.0,6.0,2.0,6.0,0.0,1.0,2.0
0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,35.0,6.0,4.0,2.0,1.0,2.0,4.0,6646.0,1.0,13.0,3.0,2.0,0.0,17.0,3.0,17.0,11.0,11.0,8.0
0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,33.0,6.0,3.0,3.0,3.0,2.0,4.0,7725.0,3.0,23.0,4.0,3.0,1.0,15.0,1.0,13.0,11.0,4.0,7.0
